Flow ID,Src IP,Dst IP,Src Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Header Length.1,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-142.251.32.67-59358-443-17,10.0.2.15,142.251.32.67,59358,17,25/02/2024 08:31:28 p.m.,443.0,4484290.0,53.0,76.0,17206.0,71467.0,1357.0,31.0,324.6415094339623,530.6496778021484,1357.0,26.0,940.3552631578946,556.2884312763748,19774.144847902346,28.767095794428997,35033.515625,163761.35691611632,1329532.0,49.0,4151142.0,79829.65384615383,354952.2072245277,2517702.0,61.0,4238060.0,56507.46666666668,214028.6301035027,1366214.0,405.0,0.0,0.0,0.0,0.0,424.0,608.0,11.819039357401062,16.948056437027937,26.0,1357.0,692.538461538462,623.4080892930924,388637.64579606435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,697.9069767441861,324.64150943396226,940.3552631578947,424.0,0.0,0.0,0.0,43820.0,64.0,43745.0,0.0,133.0,0.0,554.0,0.0,0.0,52.0,8.0,0.0,0.0,0.0,0.0,1708911088876044.0,0.0,1708911088876044.0,1708911088876044.0,DoS Hulk
10.0.2.15-132.213.202.32-56597-53-17,10.0.2.15,132.213.202.32,56597,17,25/02/2024 08:31:28 p.m.,53.0,177398.0,1.0,1.0,54.0,99.0,54.0,54.0,54.0,0.0,99.0,99.0,99.0,0.0,862.4674460816921,11.274084262505777,177398.0,0.0,177398.0,177398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.637042131252889,5.637042131252889,54.0,99.0,69.0,25.98076211353316,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.5,54.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911088969590.0,0.0,1708911088969590.0,1708911088969590.0,BENIGN
10.0.2.15-132.213.202.32-57992-53-17,10.0.2.15,132.213.202.32,57992,17,25/02/2024 08:31:30 p.m.,53.0,18339.0,1.0,1.0,57.0,118.0,57.0,57.0,57.0,0.0,118.0,118.0,118.0,0.0,9542.505043895522,109.05720050166312,18339.0,0.0,18339.0,18339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,54.52860025083156,54.52860025083156,57.0,118.0,77.33333333333333,35.21836642056717,1240.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,57.0,118.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,59.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911090055440.0,0.0,1708911090055440.0,1708911090055440.0,BENIGN
10.0.2.15-132.213.202.32-38222-53-17,10.0.2.15,132.213.202.32,38222,17,25/02/2024 08:31:30 p.m.,53.0,18638.0,1.0,1.0,57.0,73.0,57.0,57.0,57.0,0.0,73.0,73.0,73.0,0.0,6974.997317308725,107.30765103551884,18638.0,0.0,18638.0,18638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,53.65382551775942,53.65382551775942,57.0,73.0,62.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.5,57.0,73.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911090055162.0,0.0,1708911090055162.0,1708911090055162.0,BENIGN
10.0.2.15-34.120.208.123-35754-443-6,10.0.2.15,34.120.208.123,35754,6,25/02/2024 08:31:40 p.m.,443.0,50398.0,2.0,2.0,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,19.5,27.577164466275352,1547.6804635104568,79.36822889797214,16799.333333333336,22253.839945801115,42159.0,528.0,50398.0,50398.0,0.0,50398.0,50398.0,7711.0,7711.0,0.0,7711.0,7711.0,1.0,0.0,0.0,0.0,40.0,40.0,39.68411444898607,39.68411444898607,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,29.25,19.5,19.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,63900.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911100180756.0,0.0,1708911100180756.0,1708911100180756.0,BENIGN
10.0.2.15-132.213.202.32-51428-53-17,10.0.2.15,132.213.202.32,51428,17,25/02/2024 08:31:29 p.m.,53.0,108918.0,1.0,1.0,44.0,81.0,44.0,44.0,44.0,0.0,81.0,81.0,81.0,0.0,1147.6523623276225,18.362437797241963,108918.0,0.0,108918.0,108918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.181218898620982,9.181218898620982,44.0,81.0,56.333333333333336,21.361959960016154,456.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,44.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,40.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911089303190.0,0.0,1708911089303190.0,1708911089303190.0,BENIGN
10.0.2.15-132.213.202.32-55290-53-17,10.0.2.15,132.213.202.32,55290,17,25/02/2024 08:31:05 p.m.,53.0,7887.0,1.0,1.0,51.0,81.0,51.0,51.0,51.0,0.0,81.0,81.0,81.0,0.0,16736.401673640168,253.58184354000255,7887.0,0.0,7887.0,7887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,126.79092177000128,126.79092177000128,51.0,81.0,61.0,17.320508075688775,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,51.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,40.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911065207202.0,0.0,1708911065207202.0,1708911065207202.0,BENIGN
10.0.2.15-34.149.100.209-52830-443-6,10.0.2.15,34.149.100.209,52830,6,25/02/2024 08:31:23 p.m.,443.0,55441.0,11.0,14.0,1254.0,4561.0,685.0,0.0,114.0,207.83936104597703,2840.0,0.0,325.78571428571433,749.6092498579026,104886.27550008117,450.92981728323804,2310.041666666666,5480.525938576133,26219.0,8.0,55132.0,5513.2,7951.850264072018,26713.0,78.0,49320.0,3793.846153846154,7068.4206138541995,26219.0,10.0,0.0,0.0,0.0,0.0,240.0,284.0,198.40911960462475,252.52069767861332,0.0,2840.0,223.6538461538462,567.9849253145856,322606.8753846154,0.0,2.0,0.0,12.0,24.0,0.0,0.0,0.0,1.0,232.6,114.0,325.7857142857143,240.0,0.0,0.0,0.0,5815.0,13.0,121614.0,0.0,50.0,0.0,182.0,64240.0,65535.0,6.0,20.0,0.0,0.0,0.0,0.0,1708911083046477.0,0.0,1708911083046477.0,1708911083046477.0,BENIGN
10.0.2.15-132.213.202.32-50256-53-17,10.0.2.15,132.213.202.32,50256,17,25/02/2024 08:31:32 p.m.,53.0,20079.0,1.0,1.0,53.0,69.0,53.0,53.0,53.0,0.0,69.0,69.0,69.0,0.0,6075.999800786892,99.60655411126052,20079.0,0.0,20079.0,20079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,49.80327705563026,49.80327705563026,53.0,69.0,58.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.5,53.0,69.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,34.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911092524915.0,0.0,1708911092524915.0,1708911092524915.0,BENIGN
10.0.2.15-132.213.202.32-34725-53-17,10.0.2.15,132.213.202.32,34725,17,25/02/2024 08:31:29 p.m.,53.0,108513.0,1.0,1.0,44.0,93.0,44.0,44.0,44.0,0.0,93.0,93.0,93.0,0.0,1262.5215411978288,18.430971404347865,108513.0,0.0,108513.0,108513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.215485702173932,9.215485702173932,44.0,93.0,60.33333333333333,28.29016319029166,800.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.5,44.0,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,46.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911089303553.0,0.0,1708911089303553.0,1708911089303553.0,BENIGN
10.0.2.15-132.213.202.32-46531-53-17,10.0.2.15,132.213.202.32,46531,17,25/02/2024 08:31:05 p.m.,53.0,5940.0,1.0,1.0,42.0,135.0,42.0,42.0,42.0,0.0,135.0,135.0,135.0,0.0,29797.9797979798,336.7003367003367,5940.0,0.0,5940.0,5940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,168.35016835016836,168.35016835016836,42.0,135.0,73.0,53.693575034635195,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,42.0,135.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,67.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911065243427.0,0.0,1708911065243427.0,1708911065243427.0,BENIGN
10.0.2.15-142.251.41.35-60666-443-6,10.0.2.15,142.251.41.35,60666,6,25/02/2024 08:31:33 p.m.,443.0,136002.0,9.0,9.0,1668.0,857.0,1233.0,0.0,185.33333333333334,398.95394471041396,645.0,0.0,95.22222222222221,217.76235773072545,18565.90344259643,132.35099483831118,8000.117647058823,20285.93521039378,79084.0,6.0,135176.0,16897.0,28171.76648449903,79184.0,125.0,56918.0,7114.75,12057.605693977084,35005.0,8.0,0.0,0.0,0.0,0.0,200.0,184.0,66.17549741915559,66.17549741915559,0.0,1233.0,132.89473684210526,308.0277575401358,94881.09941520466,0.0,2.0,0.0,8.0,17.0,0.0,0.0,0.0,1.0,140.27777777777777,185.33333333333334,95.22222222222223,200.0,0.0,0.0,0.0,2525.0,8.0,46192.0,0.0,92.0,0.0,47.0,64240.0,65535.0,6.0,20.0,0.0,0.0,0.0,0.0,1708911093781581.0,0.0,1708911093781581.0,1708911093781581.0,BENIGN
10.0.2.15-132.213.202.31-60422-53-17,10.0.2.15,132.213.202.31,60422,17,25/02/2024 08:31:24 p.m.,53.0,7767.0,1.0,1.0,44.0,72.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,14934.981331273337,257.49967812540234,7767.0,0.0,7767.0,7767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,128.74983906270117,128.74983906270117,44.0,72.0,53.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,44.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911084621302.0,0.0,1708911084621302.0,1708911084621302.0,BENIGN
10.0.2.15-132.213.202.32-47210-53-17,10.0.2.15,132.213.202.32,47210,17,25/02/2024 08:31:30 p.m.,53.0,4423.0,1.0,1.0,57.0,118.0,57.0,57.0,57.0,0.0,118.0,118.0,118.0,0.0,39565.90549400859,452.18177707438394,4423.0,0.0,4423.0,4423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,226.09088853719197,226.09088853719197,57.0,118.0,77.33333333333333,35.21836642056717,1240.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,57.0,118.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,59.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911090074295.0,0.0,1708911090074295.0,1708911090074295.0,BENIGN
10.0.2.15-132.213.202.32-36395-53-17,10.0.2.15,132.213.202.32,36395,17,25/02/2024 08:31:31 p.m.,53.0,72097.0,1.0,1.0,49.0,77.0,49.0,49.0,49.0,0.0,77.0,77.0,77.0,0.0,1747.6455331012387,27.74040528732125,72097.0,0.0,72097.0,72097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13.870202643660624,13.870202643660624,49.0,77.0,58.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.5,49.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091457424.0,0.0,1708911091457424.0,1708911091457424.0,BENIGN
10.0.2.15-132.213.202.32-39886-53-17,10.0.2.15,132.213.202.32,39886,17,25/02/2024 08:31:33 p.m.,53.0,12342.0,1.0,1.0,46.0,74.0,46.0,46.0,46.0,0.0,74.0,74.0,74.0,0.0,9722.897423432183,162.04829039053638,12342.0,0.0,12342.0,12342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,81.02414519526819,81.02414519526819,46.0,74.0,55.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,46.0,74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911093391869.0,0.0,1708911093391869.0,1708911093391869.0,BENIGN
10.0.2.15-132.213.202.32-54652-53-17,10.0.2.15,132.213.202.32,54652,17,25/02/2024 08:31:33 p.m.,53.0,6802.0,1.0,1.0,43.0,80.0,43.0,43.0,43.0,0.0,80.0,80.0,80.0,0.0,18082.916789179653,294.0311673037342,6802.0,0.0,6802.0,6802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,147.0155836518671,147.0155836518671,43.0,80.0,55.333333333333336,21.361959960016154,456.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,43.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,40.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911093369007.0,0.0,1708911093369007.0,1708911093369007.0,BENIGN
10.0.2.15-132.213.202.31-59607-53-17,10.0.2.15,132.213.202.31,59607,17,25/02/2024 08:31:22 p.m.,53.0,6577.0,1.0,1.0,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,14596.320510871217,304.0900106431504,6577.0,0.0,6577.0,6577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,152.0450053215752,152.0450053215752,40.0,56.0,45.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,40.0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082540270.0,0.0,1708911082540270.0,1708911082540270.0,BENIGN
10.0.2.15-142.251.32.67-48878-443-17,10.0.2.15,142.251.32.67,48878,17,25/02/2024 08:31:34 p.m.,443.0,2598288.0,9.0,16.0,1774.0,13854.0,1357.0,31.0,197.11111111111111,435.58880967158825,1357.0,27.0,865.8750000000001,467.91236715151416,6014.729698940225,9.621720148035937,108262.0,288843.2481344675,1280773.0,133.0,135482.0,16935.25,18743.85189678395,54595.0,133.0,2544954.0,169663.59999999998,355162.45960944204,1280773.0,591.0,0.0,0.0,0.0,0.0,72.0,128.0,3.4638192532929373,6.157900894742999,27.0,1357.0,653.2692307692307,561.8971121258629,315728.3646153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,679.4,197.11111111111111,865.875,72.0,0.0,0.0,0.0,14607.0,24.0,11086.0,0.0,70.0,0.0,554.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1708911094011980.0,0.0,1708911094011980.0,1708911094011980.0,BENIGN
10.0.2.15-34.117.188.166-46998-443-6,10.0.2.15,34.117.188.166,46998,6,25/02/2024 08:31:40 p.m.,443.0,7992.0,2.0,2.0,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,19.5,27.577164466275352,9759.75975975976,500.50050050050044,2664.0,4239.405972539077,7555.0,42.0,7992.0,7992.0,0.0,7992.0,7992.0,7555.0,7555.0,0.0,7555.0,7555.0,1.0,0.0,0.0,0.0,40.0,40.0,250.25025025025022,250.25025025025022,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,29.25,19.5,19.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,63900.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911100180954.0,0.0,1708911100180954.0,1708911100180954.0,BENIGN
10.0.2.15-35.241.31.122-35800-443-6,10.0.2.15,35.241.31.122,35800,6,25/02/2024 08:31:05 p.m.,443.0,45297412.0,18.0,18.0,1751.0,6715.0,670.0,0.0,97.27777777777779,204.4003584535695,2840.0,0.0,373.05555555555554,815.1880672380579,186.89809475207986,0.7947473908663921,1294211.7714285713,4246421.232513618,15163200.0,8.0,45297412.0,2664553.6470588236,5868468.772366252,15163250.0,227.0,45285147.0,2663832.1764705884,5868833.199288065,15163239.0,238.0,0.0,0.0,0.0,0.0,380.0,364.0,0.39737369543319606,0.39737369543319606,0.0,2840.0,228.8108108108108,595.0158185496621,354043.8243243244,0.0,2.0,0.0,16.0,35.0,0.0,0.0,0.0,1.0,235.16666666666666,97.27777777777777,373.05555555555554,380.0,0.0,0.0,0.0,8262.0,12.0,24867.0,0.0,48.0,0.0,186.0,64240.0,65535.0,6.0,20.0,120613.0,196109.84612456357,346899.0,50.0,427227777525434.3,854455525127019.1,1708911065215963.0,14736616.0,BENIGN
10.0.2.15-3.162.3.52-51978-443-6,10.0.2.15,3.162.3.52,51978,6,25/02/2024 08:31:17 p.m.,443.0,7012977.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555567771005095,1402595.4,1484147.1068018493,3935849.0,16.0,7012977.0,1753244.25,1455083.5217213193,3935865.0,1021805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,24.0,0.7129639809170912,0.14259279618341825,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911077706037.0,0.0,1708911077706037.0,1708911077706037.0,BENIGN
10.0.2.15-132.213.202.32-48085-53-17,10.0.2.15,132.213.202.32,48085,17,25/02/2024 08:31:31 p.m.,53.0,10433.0,1.0,1.0,55.0,83.0,55.0,55.0,55.0,0.0,83.0,83.0,83.0,0.0,13227.259656858047,191.6994153167833,10433.0,0.0,10433.0,10433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,95.84970765839165,95.84970765839165,55.0,83.0,64.33333333333333,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.5,55.0,83.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091893285.0,0.0,1708911091893285.0,1708911091893285.0,BENIGN
10.0.2.15-132.213.202.31-40353-53-17,10.0.2.15,132.213.202.31,40353,17,25/02/2024 08:31:25 p.m.,53.0,3459.0,1.0,1.0,56.0,84.0,56.0,56.0,56.0,0.0,84.0,84.0,84.0,0.0,40474.12546978896,578.2017924255565,3459.0,0.0,3459.0,3459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,289.10089621277825,289.10089621277825,56.0,84.0,65.33333333333333,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,56.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911085195704.0,0.0,1708911085195704.0,1708911085195704.0,BENIGN
10.0.2.15-132.213.202.31-53186-53-17,10.0.2.15,132.213.202.31,53186,17,25/02/2024 08:31:23 p.m.,53.0,13783.0,1.0,1.0,40.0,122.0,40.0,40.0,40.0,0.0,122.0,122.0,122.0,0.0,11753.609518972647,145.10629035768702,13783.0,0.0,13783.0,13783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,72.55314517884351,72.55314517884351,40.0,122.0,67.33333333333333,47.34272207354931,2241.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,40.0,122.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,61.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911083134955.0,0.0,1708911083134955.0,1708911083134955.0,BENIGN
10.0.2.15-132.213.202.31-60248-53-17,10.0.2.15,132.213.202.31,60248,17,25/02/2024 08:31:24 p.m.,53.0,6588.0,1.0,1.0,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,15482.695810564663,303.58227079538557,6588.0,0.0,6588.0,6588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,151.79113539769278,151.79113539769278,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.5,43.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,29.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911084620837.0,0.0,1708911084620837.0,1708911084620837.0,BENIGN
10.0.2.15-132.213.202.31-55104-53-17,10.0.2.15,132.213.202.31,55104,17,25/02/2024 08:31:22 p.m.,53.0,8134.0,1.0,1.0,53.0,164.0,53.0,53.0,53.0,0.0,164.0,164.0,164.0,0.0,26678.14113597246,245.88148512417013,8134.0,0.0,8134.0,8134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,122.94074256208506,122.94074256208506,53.0,164.0,90.0,64.08587988004847,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,53.0,164.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,82.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082500282.0,0.0,1708911082500282.0,1708911082500282.0,BENIGN
10.0.2.15-142.251.32.68-53404-443-6,10.0.2.15,142.251.32.68,53404,6,25/02/2024 08:31:24 p.m.,443.0,91632.0,8.0,8.0,927.0,4932.0,662.0,0.0,115.875,228.28080295986342,2772.0,0.0,616.5,1025.019581694488,63940.54478784704,174.6114894360049,6108.799999999999,11650.10599093416,39546.0,0.0,91129.0,13018.428571428572,15288.60953844553,40030.0,523.0,76306.0,10900.857142857143,15277.115591940903,39546.0,557.0,0.0,0.0,0.0,0.0,180.0,164.0,87.30574471800244,87.30574471800244,0.0,2772.0,344.64705882352945,743.6459121430432,553009.2426470588,0.0,2.0,0.0,7.0,15.0,0.0,0.0,0.0,1.0,366.1875,115.875,616.5,180.0,0.0,0.0,0.0,5859.0,7.0,78523.0,0.0,57.0,0.0,308.0,64240.0,65535.0,4.0,20.0,0.0,0.0,0.0,0.0,1708911084628209.0,0.0,1708911084628209.0,1708911084628209.0,BENIGN
10.0.2.15-142.251.41.78-40342-443-17,10.0.2.15,142.251.41.78,40342,17,25/02/2024 08:31:33 p.m.,443.0,4271933.0,21.0,37.0,3929.0,37434.0,1357.0,29.0,187.09523809523813,401.7469234184507,1357.0,26.0,1011.7297297297298,517.1770945693042,9682.502042986162,13.576991961250329,74946.19298245615,328660.3524104351,2121485.0,1.0,796486.0,39824.299999999996,72786.01207946193,322470.0,57.0,4203713.0,116769.80555555556,410090.54237032786,2121485.0,1.0,0.0,0.0,0.0,0.0,168.0,296.0,4.915807434245809,8.66118452700452,26.0,1357.0,724.0677966101696,621.1012151512044,385766.7194623027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,736.551724137931,187.0952380952381,1011.7297297297297,168.0,0.0,0.0,0.0,38968.0,56.0,47759.0,0.0,67.0,0.0,645.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,1708911093379129.0,0.0,1708911093379129.0,1708911093379129.0,BENIGN
